year,ls_number,name,party,gender,portfolio,rank,appointment_begin,appointment_end,house,constituency,pid,state,start_source,end_source,comments,type_begin,type_end
2014,16,S.S. AHLUWALIA,BJP,M,Electronics and Information Technology,MoS,2018-05-14,2019-05-30,Lok Sabha,DARJEELING,16_West_Bengal_4_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1420.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,ANIL MADHAV DAVE,BJP,M,"Environment, Forests and Climate Change",MoS(IC),2016-07-05,2017-05-18,Rajya Sabha,,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1210.pdf,,mid_term,mid_term
2014,16,DR. HARSH VARDHAN,BJP,M,"Environment, Forests and Climate Change",CM,2017-05-18,2019-05-30,Lok Sabha,CHANDNI CHOWK,16_Delhi_1_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1210.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
1998,12,DR. SATYANARAIN JATIYA,BJP,M,Labour,CM,1998-03-19,1999-10-13,Lok Sabha,UJJAIN,12_Madhya_Pradesh_38_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,start_of_term,end_of_term
1999,13,DR. SATYANARAIN JATIYA,BJP,M,Urban Employment and Poverty Alleviation,CM,1999-10-13,1999-11-22,Lok Sabha,UJJAIN,13_Madhya_Pradesh_38_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,,start_of_term,mid_term
1999,13,DR. SATYANARAIN JATIYA,BJP,M,Labour,CM,1999-11-22,2001-09-01,Lok Sabha,UJJAIN,13_Madhya_Pradesh_38_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,,mid_term,mid_term
1999,13,DR. SATYANARAIN JATIYA,BJP,M,Social Justice and Empowerment,CM,2001-09-01,2004-05-22,Lok Sabha,UJJAIN,13_Madhya_Pradesh_38_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
2004,14,E. AHAMED,MUL,M,External Affairs,MoS,2004-05-22,2009-05-22,Lok Sabha,PONNANI,14_Kerala_6_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2009,15,E. AHAMED,MUL,M,Railways,MoS,2009-05-28,2011-01-19,Lok Sabha,MALAPPURAM,15_Kerala_6_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,,mid_term,mid_term
2009,15,E. AHAMED,MUL,M,External Affairs,MoS,2011-01-19,2014-05-26,Lok Sabha,MALAPPURAM,15_Kerala_6_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,E. AHAMED,MUL,M,Human Resource Development,MoS,2011-07-12,2012-10-28,Lok Sabha,MALAPPURAM,15_Kerala_6_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
1999,13,E. PUNNUSWAMI,PMK,M,Petroleum,MoS,1999-10-13,2001-02-07,Lok Sabha,CHIDAMBARAM,13_Tamil_Nadu_12_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1679.pdf,,start_of_term,mid_term
2004,14,E.V.K.S. ELANGOVAN,INC,M,Petroleum and Natural Gas,MoS,2004-05-22,2004-05-25,Lok Sabha,GOBICHETTIPALAYAM,14_Tamil_Nadu_19_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1473.pdf,,start_of_term,mid_term
2004,14,E.V.K.S. ELANGOVAN,INC,M,Commerce and Industry,MoS,2004-05-25,2006-01-29,Lok Sabha,GOBICHETTIPALAYAM,14_Tamil_Nadu_19_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,,start_of_term,mid_term
2004,14,E.V.K.S. ELANGOVAN,INC,M,Textiles,MoS,2006-01-29,2009-05-22,Lok Sabha,GOBICHETTIPALAYAM,14_Tamil_Nadu_19_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
1991,10,EDUARDO FALEIRO,INC,M,External Affairs,MoS,1991-06-21,1993-01-18,Lok Sabha,MORMUGAO,10_Goa_2_0_1,Goa,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,EDUARDO FALEIRO,INC,M,Chemicals and Fertilizers,MoS,1993-01-18,1996-05-16,Lok Sabha,MORMUGAO,10_Goa_2_0_1,Goa,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,EDUARDO FALEIRO,INC,M,Parliamentary Affairs,MoS,1993-12-02,1995-09-19,Lok Sabha,MORMUGAO,10_Goa_2_0_1,Goa,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1559.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1592.pdf,,mid_term,mid_term
1991,10,EDUARDO FALEIRO,INC,M,Electronics and Ocean Development,MoS,1993-12-02,1996-05-16,Lok Sabha,MORMUGAO,10_Goa_2_0_1,Goa,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1559.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1999,13,FAGGAN SINGH KULASTE,BJP,M,Parliamentary Affairs,MoS,1999-10-13,1999-11-22,Lok Sabha,MANDLA,13_Madhya_Pradesh_24_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,,start_of_term,mid_term
1999,13,FAGGAN SINGH KULASTE,BJP,M,Tribal Affairs,MoS,1999-11-22,2004-05-22,Lok Sabha,MANDLA,13_Madhya_Pradesh_24_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
2014,16,DR. MAHESH SHARMA,BJP,M,"Environment, Forests and Climate Change",MoS,2017-09-03,2019-05-30,Lok Sabha,GAUTAM BUDDHA NAGAR,16_Uttar_Pradesh_13_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
1991,10,G. VENKAT SWAMY,INC,M,Rural Development,MoS,1991-06-21,1993-01-18,Lok Sabha,PEDDAPALLI,10_Andhra_Pradesh_36_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,G. VENKAT SWAMY,INC,M,Textiles,MoS(IC),1993-01-18,1995-02-10,Lok Sabha,PEDDAPALLI,10_Andhra_Pradesh_36_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,,mid_term,mid_term
1991,10,G. VENKAT SWAMY,INC,M,Textiles,CM,1995-02-10,1995-09-15,Lok Sabha,PEDDAPALLI,10_Andhra_Pradesh_36_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,,mid_term,mid_term
1991,10,G. VENKAT SWAMY,INC,M,Labour,CM,1995-09-15,1996-05-16,Lok Sabha,PEDDAPALLI,10_Andhra_Pradesh_36_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,G. VENKAT SWAMY,INC,M,Textiles,CM,1996-02-20,1996-05-16,Lok Sabha,PEDDAPALLI,10_Andhra_Pradesh_36_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1599.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,G. Y. KRISHNAN,INC,M,Civil Aviation and Tourism,MoS,1995-09-15,1996-05-16,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
2004,14,G.K. VASAN,INC,M,Statistics and Programme Implementation,MoS(IC),2006-01-29,2009-05-22,Rajya Sabha,,NA ,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,G.K. VASAN,INC,M,Labour and Employment,MoS(IC),2009-03-03,2009-05-22,Rajya Sabha,,NA ,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1453.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2009,15,G.K. VASAN,INC,M,Shipping,CM,2009-05-28,2014-05-26,Rajya Sabha,,NA ,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,start_of_term,end_of_term
2014,16,PRAKASH JAVADEKAR,BJP,M,"Environment, Forests and Climate Change",MoS(IC),2014-05-27,2016-07-05,Rajya Sabha,,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_7.pdf,,start_of_term,mid_term
2014,16,SUSHMA SWARAJ,BJP,F,External Affairs,CM,2014-05-27,2019-05-30,Lok Sabha,VIDISHA,16_Madhya_Pradesh_18_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,start_of_term,end_of_term
2014,16,GENERAL (RETD.) V.K. SINGH,BJP,M,External Affairs,MoS,2014-05-27,2014-11-09,Lok Sabha,GHAZIABAD,16_Uttar_Pradesh_12_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,,start_of_term,mid_term
2014,16,GENERAL (RETD.) V.K. SINGH,BJP,M,External Affairs,MoS,2014-11-09,2019-05-30,Lok Sabha,GHAZIABAD,16_Uttar_Pradesh_12_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,M.J. AKBAR,BJP,M,External Affairs,MoS,2016-07-05,2018-10-17,Rajya Sabha,,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1515.pdf,,mid_term,mid_term
2014,16,RADHAKRISHNAN P. ,BJP,M,Finance,MoS,2017-09-03,2019-05-30,Lok Sabha,KANNIYAKUMARI,16_Tamil_Nadu_39_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,ARJUN RAM MEGHWAL,BJP,M,Finance,MoS,2016-07-05,2017-09-03,Lok Sabha,BIKANER,16_Rajasthan_2_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,,mid_term,mid_term
2014,16,ARUN JAITLEY,BJP,M,Finance,CM,2014-05-27,2018-04-03,Rajya Sabha,,NA ,Gujarat,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,Rajya Sabha Former Members List,Change of state in Rajya Sabha,start_of_term,rs_state_change
1998,12,GEORGE FERNANDES,SAP,M,Defence,CM,1998-03-19,1999-10-13,Lok Sabha,NALANDA,12_Bihar_34_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,start_of_term,end_of_term
1999,13,GEORGE FERNANDES,JD(U),M,Defence,CM,1999-10-13,2001-03-16,Lok Sabha,NALANDA,13_Bihar_34_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1681.pdf,,start_of_term,mid_term
1999,13,GEORGE FERNANDES,JD(U),M,Defence,CM,2001-10-15,2004-05-22,Lok Sabha,NALANDA,13_Bihar_34_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1694.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1991,10,GHULAM NABI AZAD,INC,M,Parliamentary Affairs,CM,1991-06-21,1993-01-18,Rajya Sabha,,NA ,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,GHULAM NABI AZAD,INC,M,Civil Aviation and Tourism,CM,1993-01-09,1996-05-16,Rajya Sabha,,NA ,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1554.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,GHULAM NABI AZAD,INC,M,Parliamentary Affairs,CM,1996-01-18,1996-05-16,Rajya Sabha,,NA ,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1597.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
2004,14,GHULAM NABI AZAD,INC,M,Parliamentary Affairs,CM,2004-05-22,2005-11-01,Rajya Sabha,,NA ,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1457.pdf,,start_of_term,mid_term
2004,14,GHULAM NABI AZAD,INC,M,Urban Development,CM,2004-05-22,2005-11-01,Rajya Sabha,,NA ,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1457.pdf,,start_of_term,mid_term
2009,15,GHULAM NABI AZAD,INC,M,Health and Family Welfare,CM,2009-05-28,2014-05-26,Rajya Sabha,,NA ,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,start_of_term,end_of_term
2009,15,GHULAM NABI AZAD,INC,M,Water Resources,CM,2014-02-01,2014-05-26,Rajya Sabha,,NA ,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_946.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
1991,10,GIRIDHAR GOMANGO,INC,M,Food,MoS(IC),1991-06-21,1993-01-18,Lok Sabha,KORAPUT,10_Odisha_12_0_1,Odisha,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,GIRIDHAR GOMANGO,INC,M,Planning and Programme Implementation,MoS(IC),1993-01-18,1995-09-15,Lok Sabha,KORAPUT,10_Odisha_12_0_1,Odisha,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,,mid_term,mid_term
1991,10,GIRIDHAR GOMANGO,INC,M,Mines,MoS(IC),1995-09-15,1996-05-16,Lok Sabha,KORAPUT,10_Odisha_12_0_1,Odisha,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
2014,16,ARUN JAITLEY,BJP,M,Finance,CM,2018-04-03,2019-05-30,Rajya Sabha,,NA ,Uttar_Pradesh,Rajya Sabha Former Members List,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,Change of state in Rajya Sabha,rs_state_change,end_of_term
2014,16,JAYANT SINHA,BJP,M,Finance,MoS,2014-11-09,2016-07-05,Lok Sabha,HAZARIBAGH,16_Jharkhand_14_0_1,Jharkhand,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,,mid_term,mid_term
2014,16,NIRMALA SITHARAMAN,BJP,F,Finance,MoS,2014-05-27,2014-11-09,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,,start_of_term,mid_term
2014,16,SANTOSH KUMAR GANGWAR,BJP,M,Finance,MoS,2016-07-05,2017-09-03,Lok Sabha,BAREILLY,16_Uttar_Pradesh_25_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,,mid_term,mid_term
2014,16,SHIV PRATAP SHUKLA,BJP,M,Finance,MoS,2017-09-03,2019-05-30,Rajya Sabha,,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
1991,10,GIRIJA VYAS,INC,F,Information and Broadcasting,DM,1991-06-21,1993-01-17,Lok Sabha,UDAIPUR,10_Rajasthan_18_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1551.pdf,,start_of_term,mid_term
2009,15,GURUDAS KAMAT,INC,M,Communications and Information Technology,MoS,2009-05-28,2011-01-19,Lok Sabha,MUMBAI NORTH WEST,15_Maharashtra_27_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,,mid_term,mid_term
2009,15,GURUDAS KAMAT,INC,M,Home Affairs,MoS,2011-01-19,2011-07-12,Lok Sabha,MUMBAI NORTH WEST,15_Maharashtra_27_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
2009,15,GURUDAS KAMAT,INC,M,Communications and Information Technology,MoS,2011-01-21,2011-07-12,Lok Sabha,MUMBAI NORTH WEST,15_Maharashtra_27_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_923.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
2009,15,GURUDAS KAMAT,INC,M,Drinking Water and Sanitation,MoS(IC),2011-07-12,2011-07-13,Lok Sabha,MUMBAI NORTH WEST,15_Maharashtra_27_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_911.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Agriculture,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Home Affairs,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Science and Technology,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Chemicals and Fertilizers,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Communications,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Environment and Forests,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Health and Family Welfare,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Mines,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Planning and Programme Implementation,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Steel,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Textiles,CM,1996-06-01,1996-06-29,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Food Processing Industries,CM,1996-06-01,1996-07-06,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Non-Conventional Energy Sources,CM,1996-06-01,1997-02-21,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1620.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,"Personnel, Public Grievances and Pensions",CM,1996-06-01,1997-04-21,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Atomic Energy,CM,1996-06-01,1997-04-21,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Petroleum and Natural Gas,CM,1996-06-01,1997-04-21,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,,mid_term,mid_term
1996,11,H. D. DEVE GOWDA,JD,M,Power,CM,1996-06-01,1997-04-21,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,,mid_term,mid_term
